Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Commute,Moving Time,Max Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade
1027427147,"Jun 8, 2017, 9:10:38 PM",Afternoon Ride,Ride,2708,11.64,true,2330,15.1999998092651,113.458000183105,,0,41.7999992370605,44.7999992370606,0.160531997680664
1028124949,"Jun 9, 2017, 12:15:35 PM",Morning Ride,Ride,2687,11.95,true,2301,14.6999998092651,91.4281005859375,,2.90000009536743,43.5999984741211,11.6000003814697,-0.158047005534172
1028710326,"Jun 9, 2017, 8:06:05 PM",Afternoon Ride,Ride,2722,11.01,true,2386,9.60000038146973,108.71199798584,,0.400000005960465,41.7999992370605,45.2999992370606,0.093551300466061
1029614040,"Jun 10, 2017, 12:34:22 PM",Morning Run,Run,1844,5.32,false,1803,5.59999990463257,33.026798248291,,24.8999996185303,48.2000007629395,15.6999998092651,-0.048859298229218
1033042681,"Jun 12, 2017, 12:18:49 PM",Morning Ride,Ride,2999,11.84,true,2614,11.1000003814697,87.6970977783203,,2.90000009536743,43.5999984741211,48.4000015258789,-0.153711006045342
1033742301,"Jun 12, 2017, 9:05:21 PM",Afternoon Ride,Ride,3084,11.83,true,2798,12.8000001907349,82.7184982299805,,2.90000009536743,41.5,18.3999996185303,0.159723997116089
1039965958,"Jun 16, 2017, 10:24:15 PM",Stony Point,Run,2434,6.27,false,2273,4.69999980926514,70.0473022460938,,-2.20000004768372,41.0999984741211,31.2000007629395,-0.009556880220771
1054795395,"Jun 26, 2017, 10:11:16 AM",Morning Run,Run,2470,6.78,false,2439,5.09999990463257,49.2290992736816,,17.8999996185303,48.2000007629395,31.1000003814697,-0.033898800611496
1056494513,"Jun 27, 2017, 12:22:56 PM",Morning Ride,Ride,3041,12.21,true,2554,17.5,103.708999633789,,0.100000001490116,43.5999984741211,10.3999996185303,-0.152290001511574
1057264034,"Jun 27, 2017, 9:03:41 PM",Afternoon Ride,Ride,2591,10.67,true,2342,10.3999996185303,73.522102355957,,2.90000009536743,44,17.3999996185303,0.059029098600149
1058061416,"Jun 28, 2017, 12:43:19 PM",Morning Ride,Ride,2922,11.3,true,2495,16.2999992370605,86.923698425293,,2.90000009536743,41.7999992370605,12.1999998092651,-0.079586200416088
1058743941,"Jun 28, 2017, 9:09:11 PM",Afternoon Ride,Ride,2866,11.88,true,2528,12,89.1151962280273,,2.90000009536743,41.2999992370605,18.7999992370605,0.164048999547958
1059501623,"Jun 29, 2017, 12:35:58 PM",Morning Ride,Ride,3010,11.96,true,2652,12.6999998092651,91.9658966064453,,1.70000004768372,43.5999984741211,14.1999998092651,-0.15216800570488
1060185897,"Jun 29, 2017, 9:05:02 PM",Afternoon Ride,Ride,3128,12.01,true,2712,16.1000003814697,122.213996887207,,0,41.7999992370605,47.2999992370606,0.163104996085167
1060863141,"Jun 30, 2017, 12:12:24 PM",Morning Ride,Ride,2960,11.91,true,2543,12.3999996185303,93.6212997436524,,1.70000004768372,43.5999984741211,18.1000003814697,-0.16533499956131
1061416744,"Jun 30, 2017, 8:15:38 PM",Afternoon Ride,Ride,2848,11.53,true,2561,11.8000001907349,82.1685028076172,,2.90000009536743,41.2999992370605,20.2999992370605,0.140397995710373
1062162845,"Jul 1, 2017, 11:27:55 AM",Morning Run,Run,2540,6.93,false,2476,4.19999980926514,47.4155006408691,,17.8999996185303,48.2000007629395,19.5,-0.033187601715326
1064776026,"Jul 2, 2017, 8:11:20 PM",Hot. ,Run,2615,6.77,false,2460,4.90000009536743,45.7191009521484,,17.8999996185303,48.2000007629395,35.4000015258789,-0.041325401514769
1065461297,"Jul 3, 2017, 12:30:04 PM",Morning Ride,Ride,2983,11.95,true,2712,11,90.4154968261719,,2.79999995231628,43.5999984741211,13.5,-0.164006993174553
1065942746,"Jul 3, 2017, 5:42:36 PM",Afternoon Ride,Ride,3084,11.7,true,2687,11.5,115.795997619629,,1.5,41.7999992370605,42.0999984741211,0.160640999674797
1066973112,"Jul 4, 2017, 12:25:12 PM",Morning Run,Run,1894,5.34,false,1894,4.69999980926514,32.8646011352539,,24.8999996185303,48.2000007629395,17.3999996185303,-0.041204698383808
1068556999,"Jul 5, 2017, 10:08:52 AM",Morning Run,Run,2678,8.21,false,2624,5.69999980926514,61.5192985534668,,17.8999996185303,47.7000007629395,21.7000007629395,-0.057188101112843
1068720715,"Jul 5, 2017, 12:26:52 PM",Morning Ride,Ride,3164,11.96,true,2592,11.1000003814697,90.3880996704102,,2.70000004768372,43.5999984741211,13.1000003814697,-0.162165001034737
1069593031,"Jul 5, 2017, 9:00:31 PM",Afternoon Ride,Ride,3012,11.53,true,2542,11.8000001907349,112.762001037598,,1.10000002384186,41.7999992370605,45.2000007629395,0.159527003765106
1070202420,"Jul 6, 2017, 10:22:16 AM",Morning Run,Run,2224,5.38,false,2031,5,33.2946014404297,,24.7999992370605,48.2000007629395,11.3000001907349,-0.037157498300076
1070346763,"Jul 6, 2017, 12:16:35 PM",Morning Ride,Ride,2946,12.27,true,2699,15.8000001907349,93.4051971435547,,2.90000009536743,43.5999984741211,11.8999996185303,-0.156442001461983
1071125616,"Jul 6, 2017, 9:04:58 PM",Afternoon Ride,Ride,3219,11.82,true,2807,11.1000003814697,128.192993164063,,0,41.7999992370605,48.0999984741211,0.158127993345261
1072469188,"Jul 7, 2017, 8:53:18 PM",Afternoon Ride,Ride,3137,11.89,true,2708,13.8000001907349,137.350006103516,,0.5,41.7999992370605,49.7000007629395,0.141230002045631
1073549775,"Jul 8, 2017, 1:40:24 PM",Marathon training begins,Run,4932,12.12,false,4746,8.19999980926514,82.151496887207,,-3.59999990463257,43.5999984741211,29.2999992370605,-0.024754099547863
1073849980,"Jul 8, 2017, 5:28:16 PM",IKEA,Ride,1446,5.43,false,1219,9.69999980926514,16.0727996826172,,0,43.5999984741211,8.5,-0.784429013729095
1073942200,"Jul 8, 2017, 6:28:53 PM",Survived IKEA,Ride,1344,5.56,false,1296,8.30000019073486,51.6063995361328,,0,41.5999984741211,5.90000009536743,0.719308018684387
1076746223,"Jul 10, 2017, 12:36:48 PM",More like summer of swell 😂,Ride,2781,11.86,true,2505,16.7999992370605,89.0944976806641,,2.90000009536743,43.5999984741211,43.2000007629395,-0.156827002763748
1077438039,"Jul 10, 2017, 9:03:07 PM",Afternoon Ride,Ride,2957,11.8,true,2635,9.19999980926514,121.926002502441,,0,41.7999992370605,42.9000015258789,0.167780995368958
1078096008,"Jul 11, 2017, 10:57:45 AM",Morning Run,Run,1879,5.31,false,1872,5,33.125,,24.7000007629395,48.2000007629395,18.3999996185303,-0.063996396958828
1078251163,"Jul 11, 2017, 12:42:45 PM",Morning Ride,Ride,3075,12,true,2628,12.5,56.8021011352539,,3.90000009536743,43.5999984741211,6.5,-0.156599000096321
1078939606,"Jul 11, 2017, 8:12:05 PM",Afternoon Ride,Ride,3096,11.78,true,2731,12.1999998092651,103.294998168945,,0.5,41.7999992370605,27,0.157006993889809
1079644438,"Jul 12, 2017, 10:12:59 AM",Morning Run,Run,3248,8.09,false,3029,4.90000009536743,60.9785995483398,,0,43.5999984741211,9.5,-0.028429500758648
1079797832,"Jul 12, 2017, 12:25:30 PM",Morning Ride,Ride,2937,12.08,true,2648,12.8000001907349,110.602996826172,,1.79999995231628,43.5999984741211,48.5999984741211,-0.149810999631882
1080586108,"Jul 12, 2017, 9:01:46 PM",Afternoon Ride,Ride,3164,12.06,true,2777,13,127.167999267578,,0,41.7999992370605,46.4000015258789,0.15412500500679
1081214204,"Jul 13, 2017, 10:08:29 AM",Morning Run,Run,2046,5.32,false,2001,5.30000019073486,35.2430000305176,,25,48.2000007629395,47.5,-0.046938698738813
1081393586,"Jul 13, 2017, 12:24:18 PM",Morning Ride,Ride,2977,11.91,true,2658,15.3000001907349,91.0318984985352,,2.20000004768372,43.5999984741211,12.6000003814697,-0.149351000785828
1082126389,"Jul 13, 2017, 8:24:25 PM",Afternoon Ride,Ride,3033,11.73,true,2590,12.3000001907349,86.85009765625,,2.90000009536743,41.7999992370605,21.7999992370605,0.166143998503685
1084646226,"Jul 15, 2017, 1:44:29 PM",Manhattan and Williamsburg Bridges,Run,6127,15.92,false,5976,9.5,195.42399597168,,-10.5,43.5999984741211,47.7999992370606,-0.085406802594662
1087800352,"Jul 17, 2017, 12:16:01 PM",Morning Ride,Ride,2953,11.89,true,2664,13.3000001907349,67.9994964599609,,2.20000004768372,43.5999984741211,15.3000001907349,-0.16227799654007
1088595855,"Jul 17, 2017, 8:51:45 PM",Afternoon Ride,Ride,3156,11.58,true,2742,9.39999961853027,111.27799987793,,0.300000011920929,41.7999992370605,49.7000007629395,0.160586997866631
1089259468,"Jul 18, 2017, 10:10:48 AM",Morning Run,Run,2020,5.34,false,1947,9.10000038146973,33.1884994506836,,25,48.2000007629395,17.5,-0.039327301084995
1089440752,"Jul 18, 2017, 12:09:36 PM",Morning Ride,Ride,2957,12.34,true,2643,15.8000001907349,91.8818969726562,,2.79999995231628,43.5999984741211,13.1999998092651,-0.161155998706818
1090335104,"Jul 18, 2017, 9:06:28 PM",Afternoon Ride,Ride,2956,11.74,true,2697,10.6000003814697,97.2042999267578,,0.400000005960465,41.7999992370605,47.2000007629395,0.16516800224781
1091206329,"Jul 19, 2017, 12:13:20 PM",Air quality alert,Ride,2966,11.96,true,2569,14.3000001907349,64.9937973022461,,2.90000009536743,43.5999984741211,16.8999996185303,-0.163858994841576
1091986303,"Jul 19, 2017, 8:51:35 PM",Afternoon Ride,Ride,2796,11.31,true,2494,11.6999998092651,81.8000030517578,,1.70000004768372,32.4000015258789,19.3999996185303,0.092811897397041
1092629348,"Jul 20, 2017, 10:08:02 AM",Morning Run,Run,3023,8.11,false,2817,4.90000009536743,66.6577987670898,,17.8999996185303,47.7000007629395,16.8999996185303,-0.027098899707198
1092766212,"Jul 20, 2017, 12:07:00 PM",Morning Ride,Ride,2972,11.97,true,2624,16.6000003814697,95.8981018066406,,1.79999995231628,43.5999984741211,15.1000003814697,-0.154540002346039
1093555715,"Jul 20, 2017, 9:06:14 PM",Afternoon Ride,Ride,3040,12.01,true,2689,12.8000001907349,96.0379028320313,,1.29999995231628,41.7999992370605,45.2999992370606,0.150628998875618
1094138946,"Jul 21, 2017, 10:02:59 AM",Morning Run,Run,1901,5.34,false,1893,5.5,35.8461990356445,,24.7999992370605,48.2000007629395,29.5,-0.033709801733494
1094299773,"Jul 21, 2017, 12:10:15 PM",Morning Ride,Ride,2763,11.96,true,2540,15.3000001907349,89.407096862793,,2.90000009536743,43.5999984741211,38.2999992370605,-0.148820996284485
1094958145,"Jul 21, 2017, 8:54:20 PM",Afternoon Ride,Ride,2835,11.55,true,2383,10.6000003814697,112.713996887207,,1.70000004768372,41.7999992370605,23.3999996185303,0.157559007406235
1095898567,"Jul 22, 2017, 12:37:29 PM",Morning Run,Run,3683,9.72,false,3588,8.19999980926514,65.5531997680664,,17.8999996185303,48.2000007629395,18.2999992370605,-0.013374299742282
1099876561,"Jul 24, 2017, 9:05:32 PM",Afternoon Ride,Ride,3353,11.54,true,2910,11.1999998092651,117.765998840332,,0,41.7999992370605,40.9000015258789,0.136812999844551
1100666183,"Jul 25, 2017, 12:17:13 PM",Morning Ride,Ride,2799,11.86,true,2570,13.6000003814697,87.8239974975586,,2.90000009536743,43.5999984741211,12.6000003814697,-0.16517099738121
1101553418,"Jul 25, 2017, 9:09:47 PM",Afternoon Ride,Ride,3253,11.99,true,2526,13.6000003814697,125.957000732422,,2.09999990463257,41.7999992370605,35.7000007629395,0.148434996604919
1102193567,"Jul 26, 2017, 10:36:49 AM",Morning Run,Run,1819,5.07,false,1805,4.19999980926514,38.0242004394531,,28.5,48.2000007629395,18,-0.05911559984088
1102343543,"Jul 26, 2017, 12:20:30 PM",Morning Ride,Ride,3087,12.37,true,2762,11.8999996185303,90.1359024047852,,2.90000009536743,44,12.1000003814697,-0.160815000534058
1103150095,"Jul 26, 2017, 9:09:17 PM",Afternoon Ride,Ride,2984,11.85,true,2694,10.6000003814697,122.869003295898,,0,41.7999992370605,33.7999992370605,0.101233996450901
1103948232,"Jul 27, 2017, 12:17:27 PM",Morning Ride,Ride,2836,11.79,true,2566,12.1999998092651,91.3427963256836,,2.90000009536743,44,13.6000003814697,-0.150949999690056
1104730192,"Jul 27, 2017, 9:10:08 PM",Afternoon Ride,Ride,3088,11.83,true,2696,10.6000003814697,124.876998901367,,0.600000023841858,41.7000007629395,47,0.158049002289772
1105480236,"Jul 28, 2017, 12:23:13 PM",Last day at work,Ride,3114,11.97,true,2802,11.1000003814697,56.9514007568359,,3.90000009536743,44,14.1999998092651,-0.159513995051384
1107318381,"Jul 29, 2017, 2:20:32 PM",Tripped :(,Run,6887,17.93,false,6558,6.40000009536743,65.1001968383789,,0.200000002980232,41,20.2000007629395,-0.011150999926031
1112058963,"Aug 1, 2017, 1:14:28 PM",Morning Run,Run,1884,4.97,false,1884,4.40000009536743,69.0065994262695,,293,332,16.2000007629395,0.132756993174553
1120589309,"Aug 6, 2017, 2:49:19 PM",Some say it's Bath Beach. Some say it's Dyker Heights.,Run,7709,19.6,false,7479,5.5,171.75,,0.600000023841858,52,39.5999984741211,0.013771800324321
1123191685,"Aug 8, 2017, 11:09:38 AM",Morning Run,Run,1975,5.32,false,1940,3.70000004768372,33.2751007080078,,25,48.2000007629395,30.1000003814697,-0.045078899711371
1126516041,"Aug 10, 2017, 10:54:54 AM",Morning Run,Run,3634,8.57,false,3291,5.09999990463257,66.9885025024414,,0,43.5999984741211,7.90000009536743,-0.032664898782969
1128259733,"Aug 10, 2017, 1:30:00 PM",Home to Sunset Park (estimate),Ride,1740,7.88,false,1740,,34.1375999450684,,,,,0
1128263666,"Aug 10, 2017, 4:00:00 PM",Coney Island to Manhattan Beach (estimate),Ride,960,3.7,false,960,,0.304800003767014,,,,,0
1128265123,"Aug 10, 2017, 9:00:00 PM",Manhattan Beach to Home (estimate),Ride,3660,14.8,false,3660,,0.304800003767014,,,,,0
1128273779,"Aug 10, 2017, 2:30:00 PM",Sunset Park to Coney Island (estimate),Ride,2640,13.03,false,2640,,0,,,,,0
1129857486,"Aug 12, 2017, 1:17:52 PM",Morning Run,Run,5706,14.53,false,5560,4.40000009536743,92.3149032592773,,-1.20000004768372,48.2000007629395,23.2999992370605,-0.019951699301601
1133097232,"Aug 14, 2017, 12:03:36 PM",Morning Run,Run,2355,6.77,false,2298,4.30000019073486,47.0774993896484,,18,48.2000007629395,24,-0.038357101380825
1143243442,"Aug 20, 2017, 12:31:18 PM",ATL,Run,9499,22.82,false,9122,4.59999990463257,289.977020263672,,255.899993896484,330.700012207031,47.5999984741211,-0.121782407164574
1146094019,"Aug 22, 2017, 10:59:05 AM",Morning Run,Run,2536,6.66,false,2449,5.59999990463257,94.668830871582,,295,325,20.5,0.071998558938503
1147789841,"Aug 23, 2017, 10:35:23 AM",Morning Run,Run,2516,6.45,false,2516,4.69999980926514,78.0490188598633,,303,324.200012207031,13.1999998092651,0.0727903470397
1149594580,"Aug 24, 2017, 11:10:16 AM",Morning Run,Run,4680,11.57,false,4502,4.80000019073486,167.235336303711,,277.200012207031,324.200012207031,41.4000015258789,0.040609311312437
1155220289,"Aug 27, 2017, 1:29:44 PM",Morning Run,Run,11690,25.85,false,10586,3.79999995231628,329.740325927734,,265,326,49.2000007629395,-0.044088643044233
1162838535,"Sep 1, 2017, 10:07:58 AM",Morning Run,Run,2454,5.89,false,2454,4,73.1576995849609,,295,326,11.8999996185303,0.076405897736549
1164472182,"Sep 2, 2017, 12:24:30 PM",Morning Run,Run,4083,10.19,false,4083,4.40000009536743,137.462005615234,,279.700012207031,324.200012207031,15.8999996185303,0.045136999338865
1166582809,"Sep 3, 2017, 1:33:10 PM",Alma Mater,Run,9267,21.33,false,8906,6.40000009536743,287.259002685547,,256.299987792969,325.100006103516,48,0.027187699452043
1170940573,"Sep 6, 2017, 11:44:57 AM",Getting used to these hills,Run,2071,5.8,false,2071,5.09999990463257,50.8837013244629,,293.799987792969,324.5,22.8999996185303,-0.230739995837212
1172476502,"Sep 7, 2017, 10:59:03 AM",Morning Run,Run,5205,12.99,false,5179,5.40000009536743,177.552993774414,,279.700012207031,324.799987792969,37,0.035412400960922
1174046234,"Sep 8, 2017, 12:33:03 PM",Morning Run,Run,2543,6.7,false,2488,3.90000009536743,109.127998352051,,291,324.200012207031,12.6000003814697,0.055204100906849
1177854420,"Sep 10, 2017, 1:38:57 PM",Piedmont Park,Run,11279,26.2,false,11129,3.5,316.653015136719,,250.5,324.899993896484,19.2000007629395,-0.003053450025618
1185719787,"Sep 14, 2017, 12:54:56 PM",Morning Run,Run,2408,6.74,false,2405,4.5,107.475997924805,,291,324.399993896484,11.8999996185303,0.048960000276566
1188443348,"Sep 17, 2017, 1:37:32 PM",Morning Run,Run,2470,6.61,false,2470,5.40000009536743,107.875999450684,,291,324.5,47,0.063526600599289
1191681367,"Sep 19, 2017, 1:46:46 PM",Peachtree Street,Run,12459,27.48,false,11829,11.3000001907349,330.915985107422,,265.399993896484,329.600006103516,36.2999992370605,0.01564689911902
1194544303,"Sep 21, 2017, 1:12:16 PM",Mt. Pleasant,Run,3075,7.97,false,3068,4.59999990463257,17.6070995330811,,0.899999976158142,7.30000019073486,8.19999980926514,-0.003761099884287
1196092277,"Sep 22, 2017, 1:15:08 PM",Sullivan's Island,Run,5324,13.34,false,5275,3.90000009536743,29.8159999847412,,-0.600000023841858,8.10000038146973,10.5,0.008246120065451
1204689486,"Sep 27, 2017, 5:48:41 PM",Concrete bunghole where dreams are made up,Run,2932,7.98,false,2822,12.1000003814697,18.6147003173828,,-0.800000011920929,23.2000007629395,10.3000001907349,-0.057603698223829
1210849649,"Oct 1, 2017, 4:43:39 PM",Brooklyn,Run,2927,8.59,false,2817,4.19999980926514,58.4492988586426,,17.8999996185303,48.2000007629395,48.2000007629395,-0.018623499199748
1218239361,"Oct 6, 2017, 9:23:43 PM",Afternoon Run,Run,2435,6.59,false,2435,,,,,,,0
1221047399,"Oct 8, 2017, 2:07:44 PM",Nate,Run,2488,6.65,false,2482,4.69999980926514,107.52799987793,,291,324.200012207031,22.2999992370605,0.069109499454498
1222835577,"Oct 9, 2017, 2:56:35 PM",OTP,Run,14171,30.78,false,13479,4.80000019073486,311.085998535156,,293,331,31.3999996185303,0.015592499636114
1225425209,"Oct 11, 2017, 2:36:39 PM",Morning Run,Run,2389,6.6,false,2328,6,98.0999984741211,,297.700012207031,326.600006103516,14.1999998092651,0.040891099721193
1236283038,"Oct 18, 2017, 12:32:42 PM",20,Run,14903,32.13,false,13694,7.69999980926514,548.900024414063,,258,328.100006103516,23.7000007629395,-0.003111779922619
1242305742,"Oct 22, 2017, 2:27:06 PM",Freedom Park,Run,8186,19.49,false,8067,4.30000019073486,286.899993896484,,290.100006103516,328.100006103516,11.8999996185303,0.056948501616716
1245418131,"Oct 24, 2017, 9:18:48 PM",Afternoon Run,Run,2472,6.58,false,2307,4.80000019073486,98.5999984741211,,297.899993896484,326.700012207031,12.6000003814697,0.045539401471615
1246407156,"Oct 25, 2017, 3:47:40 PM",Lunch Run,Run,1735,5.05,false,1735,4.59999990463257,67,,308.700012207031,326.600006103516,8.10000038146973,0.039550699293614
1250705265,"Oct 28, 2017, 2:56:12 PM",Tapering...,Run,4781,12.89,false,4765,6.19999980926514,177.699996948242,,297.700012207031,329.600006103516,21.1000003814697,0.006981510203332
1254957892,"Oct 31, 2017, 2:13:16 PM",Morning Run,Run,1652,4.84,false,1652,5.59999990463257,54.9000015258789,,311.600006103516,326.600006103516,12.5,0.187775999307632
1256564356,"Nov 1, 2017, 3:27:46 PM",Next Stop New York,Run,1222,3.33,false,1222,4.09999990463257,45.7000007629395,,309.600006103516,324.600006103516,12,-0.021008400246501
1261014042,"Nov 4, 2017, 4:15:16 PM",Probably last time running in this neighborhood for a while,Run,1305,3.2,false,1186,4.90000009536743,36.7999992370605,,43.5999984741211,54.7999992370606,8.30000019073486,0.015608900226653
1263187049,"Nov 5, 2017, 3:41:26 PM",NYC Marathon,Run,17900,42.87,false,17737,10.6999998092651,683,,-7,47.2999992370606,46.0999984741211,0.007930066436529
1271100743,"Nov 11, 2017, 7:23:35 PM",Down Stone Mountain ,Hike,1494,1.49,false,1448,3.79999995231628,0,,309.299987792969,499,4.90000009536743,-12.7115001678467
1271100747,"Nov 11, 2017, 5:32:35 PM",Up Stone Mountain ,Hike,4203,1.98,false,2534,2.5,214.699996948242,,307.799987792969,505.399993896484,33.2999992370605,9.96872043609619
1272487694,"Nov 12, 2017, 3:54:44 PM",First run post-marathon ,Run,2380,6.6,false,2372,5.5,96.1999969482422,,297.700012207031,326.600006103516,13.8000001907349,0.030301200225949
1274772978,"Nov 14, 2017, 11:18:06 AM",Sunrise,Run,2748,6.62,false,2599,5.80000019073486,103.778999328613,,291.899993896484,324.200012207031,30.7000007629395,0.067986100912094
1277842524,"Nov 16, 2017, 2:59:37 PM",Morning Run,Run,2826,7.97,false,2761,5.59999990463257,119.331001281738,,291,324.200012207031,24.2999992370605,0.052650101482868
1280626559,"Nov 18, 2017, 4:19:33 PM",I could get used to this weather,Run,2846,7.85,false,2789,4.5,120.547996520996,,291,324.200012207031,29.2999992370605,0.050905499607325
1283843831,"Nov 20, 2017, 9:29:51 PM",Afternoon Run,Run,2412,6.64,false,2377,4.80000019073486,116.957000732422,,291,324.200012207031,32.4000015258789,0.15352900326252
1286098710,"Nov 22, 2017, 4:28:10 PM",Lunch Run,Run,2232,6.62,false,2178,6.19999980926514,107.708999633789,,291,324.200012207031,9.89999961853027,0.063374198973179
1290222132,"Nov 25, 2017, 5:31:29 PM",Lunch Run,Run,2228,6.61,false,2228,5.59999990463257,109.072998046875,,291,324.200012207031,17.1000003814697,0.083155699074268
1294115169,"Nov 28, 2017, 3:10:33 PM",Morning Run,Run,2778,7.7,false,2756,4.40000009536743,107.727996826172,,291.899993896484,324.200012207031,19.3999996185303,0.040219500660896
1299501230,"Dec 2, 2017, 6:42:25 PM",Afternoon Run,Run,5895,15.47,false,5797,4.30000019073486,209.679992675781,,279.700012207031,324.399993896484,49.5,0.029078999534249
1301875663,"Dec 4, 2017, 3:16:45 PM",Morning Run,Run,2277,6.64,false,2262,5.5,107.022003173828,,291,324.200012207031,30.1000003814697,0.058718100190163
1309498556,"Dec 10, 2017, 4:03:09 PM",Lunch Run,Run,2402,6.57,false,2371,6.09999990463257,104.314002990723,,291,324.200012207031,28.7999992370605,0.028887700289488
1324459698,"Dec 23, 2017, 3:49:40 PM",Morning Run,Run,2817,7.76,false,2773,7.09999990463257,116.752998352051,,291,324.200012207031,31.3999996185303,0.05149070173502
1328347316,"Dec 26, 2017, 8:40:53 PM",New watch for Christmas!,Run,2249,6.61,false,2235,4.69999980926514,108.058418273926,,291,324.200012207031,16,0.063510306179524
1331040872,"Dec 28, 2017, 9:52:42 PM",Afternoon Run,Run,2339,6.58,false,2309,4.09999990463257,104.72762298584,,291,324.200012207031,18.5,0.071425311267376
1331918851,"Dec 29, 2017, 4:16:07 PM",East Lake - Kirkwood- Oakhurst ,Run,1806,5.22,false,1802,4,53.4593200683594,,298,318.100006103516,10.6000003814697,0.09575792402029
1333447763,"Dec 30, 2017, 5:31:35 PM",Lunch Run,Run,1944,5.34,false,1914,5.09999990463257,82.1758041381836,,291.600006103516,318,24.7000007629395,-0.093613676726818
1333516759,"Jul 6, 2016, 9:06:25 PM",Afternoon Ride ,Ride,2812,11.08,true,2408,11.1999998092651,82.0738983154297,,2.90000009536743,41.7999992370605,20,0.201149001717567
1333517030,"Jul 14, 2016, 9:05:08 PM",Afternoon Ride,Ride,2836,11.29,false,2287,11.5,86.8578033447266,,2.90000009536743,41.7999992370605,17.7999992370605,0.232912003993988
1333520690,"Apr 27, 2017, 9:01:40 PM",Afternoon Ride,Ride,2778,10.81,false,2474,8.69999980926514,90.7760009765625,,-40.2999992370606,41.7999992370605,46.2999992370605,0.020337000489235
1333521620,"Jun 27, 2017, 9:03:41 PM",Afternoon Run,Run,2591,10.68,false,2103,10.3999996185303,73.5143966674805,,2.90000009536743,120.699996948242,17.3999996185303,0.057105399668217
1333522488,"Jul 10, 2017, 9:03:07 PM",Afternoon Ride,Ride,2948,11.81,false,2539,9.19999980926514,131.417007446289,,-39.7000007629394,41.7999992370605,46.9000015258789,0.167642995715141
1336091428,"Jan 1, 2018, 3:06:51 PM",Happy New Year!,Run,2572,6.6,false,2565,4,109.110145568848,,291,324.200012207031,16.7999992370605,0.066587969660759
1366613266,"Jan 20, 2018, 4:45:56 PM",Lunch Run,Run,2723,7.37,false,2632,4.5,104.042098999023,,291,324.200012207031,19.7999992370605,-0.104483284056187
1369547409,"Jan 22, 2018, 11:37:46 AM",Morning Run,Run,2645,6.93,false,2625,3.79999995231628,85.3167343139648,,291.600006103516,331.399993896484,40.5,-0.10530111938715
1392165838,"Feb 4, 2018, 9:19:37 PM",No shirt. No shoes. No problem. ,Run,2591,6.45,false,2588,4,73.6159439086914,,-0.400000005960465,51.2000007629395,47.5999984741211,-0.007750015705824
1393019720,"Feb 5, 2018, 2:10:37 PM",Morning Run,Run,2645,6.44,false,2645,3.20000004768372,46.9272956848145,,-10.6000003814697,9,43.0999984741211,-0.003102506743744
1394454444,"Feb 6, 2018, 2:38:10 PM",Running on the beach,Run,2813,6.45,false,2813,3.29999995231628,27.6112670898438,,-0.300000011920929,7,49.5,-0.009299729950726
1396071160,"Feb 7, 2018, 2:08:37 PM",Morning Run,Run,1942,4.97,false,1884,5.30000019073486,2.79999995231628,,-0.200000002980232,3,10.1000003814697,0.002009565476328
1399074927,"Feb 9, 2018, 1:15:00 PM",Last morning in Florida ,Run,2902,6.44,false,2902,5.19999980926514,61.4840087890625,,-0.600000023841858,22.1000003814697,48.5999984741211,0
1404124054,"Feb 12, 2018, 2:04:13 PM",Back in the Dec,Run,2587,6.79,false,2583,4,81.9765243530273,,291.600006103516,326,20.3999996185303,-0.088275536894798
1410267443,"Feb 16, 2018, 2:22:17 PM",Morning Run,Run,2067,5.78,false,2056,5.09999990463257,69.0673065185547,,294.299987792969,324.5,37.5,-0.013822177425027
1414456560,"Feb 18, 2018, 5:39:11 PM",Lunch Run,Run,2030,5.33,false,2026,5.59999990463257,79.8331604003906,,292,318.200012207031,36.7000007629395,-0.067486502230167
1419095075,"Feb 21, 2018, 4:20:20 PM",Scottdale,Run,4240,10.5,false,4003,3.90000009536743,137.537780761719,,299.799987792969,325.399993896484,43.5999984741211,-0.003809777786955
1424185441,"Feb 24, 2018, 7:59:49 PM",Afternoon Run,Run,2541,7.19,false,2481,4.5,84.4662322998047,,309.299987792969,330.899993896484,42.7000007629395,0.013896223157644
1431355909,"Mar 1, 2018, 2:05:33 PM",Morning Run,Run,2211,5.76,false,2204,5.09999990463257,79.2190551757813,,291.600006103516,322,14.3000001907349,-0.107485868036747
1434153390,"Mar 3, 2018, 2:57:21 PM",Morning Run,Run,1804,5.2,false,1804,4.30000019073486,73.4872055053711,,285,318.100006103516,25,-0.036476731300354
1448416595,"Mar 11, 2018, 8:06:00 PM",Afternoon Run,Run,2771,7.21,false,2764,4.09999990463257,107.575691223145,,291.899993896484,322.899993896484,19.7999992370605,-0.06101281195879
1459472705,"Mar 18, 2018, 2:31:30 PM",Morning Run,Run,1926,5.25,false,1919,5,64.1560668945313,,292,322,16.5,-0.079992383718491
1463189050,"Mar 20, 2018, 9:17:06 PM",Nowruz mubarak y'all,Run,2770,7.97,false,2714,4.90000009536743,121.551139831543,,291,324.200012207031,23.2000007629395,-0.022577609866858
1482370912,"Mar 31, 2018, 6:57:46 PM",Afternoon Run,Run,3997,10.31,false,3987,3.79999995231628,150.339614868164,,291.600006103516,314,18.7000007629395,0.004846463911235
